Wall time,Step,Value
1713566572.0412507,293888,10777.7041015625
1713566587.4357917,297472,10777.7041015625
1713566602.9944549,301056,10777.7041015625
1713566618.6215684,304640,10763.357421875
1713566634.1145508,308224,10763.357421875
1713566649.867444,311808,10763.357421875
1713566665.6317692,315392,10773.79296875
1713566680.8557642,318976,10773.79296875
1713566696.8393805,322560,10726.0
1713566712.6243618,326144,10726.0
1713566728.701626,329728,10726.0
1713566744.2359078,333312,10726.0
1713566759.7149315,336896,10775.0
1713566775.0401332,340480,10775.0
1713566790.6817205,344064,10743.78125
1713566808.390431,347648,10743.78125
1713566825.7145193,351232,10743.78125
1713566842.2814949,354816,10743.78125
1713566859.242522,358400,10841.7275390625
1713566876.5423317,361984,10841.7275390625
1713566892.7301998,365568,10841.7275390625
1713566910.370756,369152,10852.5
1713566926.8901865,372736,10852.5
1713566943.1512513,376320,10852.5
1713566960.0988362,379904,10847.771484375
1713566976.5245633,383488,10847.771484375
1713566992.5860717,387072,10847.771484375
1713567007.9377687,390656,10758.4169921875
1713567023.1688838,394240,10619.0
1713567039.1558,397824,10619.0
1713567055.1495123,401408,10619.0
1713567070.896691,404992,10584.7109375
1713567087.83169,408576,10584.7109375
1713567104.4432235,412160,10584.7109375
1713567120.2732444,415744,10605.2568359375
1713567136.2650425,419328,10605.2568359375
1713567152.492555,422912,10605.2568359375
1713567168.4163713,426496,10580.900390625
1713567184.6092403,430080,10580.900390625
1713567201.353495,433664,10538.7314453125
1713567217.0766432,437248,10538.7314453125
1713567234.1134663,440832,10438.0
1713567249.765309,444416,10438.0
1713567265.744351,448000,10438.0
1713567282.3120842,451584,10423.1865234375
1713567303.012038,455168,10423.1865234375
1713567321.251677,458752,10423.1865234375
1713567339.2379992,462336,10423.1865234375
1713567356.7535255,465920,10508.25
1713567372.422192,469504,10365.888671875
1713567388.6624765,473088,10282.2822265625
1713567405.3475597,476672,10282.2822265625
1713567421.7094684,480256,10282.2822265625
1713567437.0944707,483840,10233.765625
1713567452.981837,487424,10233.765625
1713567468.9946191,491008,10181.4794921875
1713567485.1913483,494592,10181.4794921875
1713567501.175839,498176,10138.1220703125
1713567518.053368,501760,10138.1220703125
1713567534.2648404,505344,10138.1220703125
1713567549.3984706,508928,10115.66015625
1713567564.5718417,512512,9999.1767578125
1713567579.8037407,516096,9999.1767578125
1713567595.536601,519680,9925.8076171875
1713567611.7135923,523264,9824.9248046875
1713567627.03231,526848,9745.814453125
1713567642.5233037,530432,9745.814453125
1713567658.0207288,534016,9745.814453125
1713567673.7098806,537600,9753.7998046875
1713567689.746661,541184,9753.7998046875
1713567705.4012477,544768,9688.8212890625
1713567720.8933265,548352,9616.876953125
1713567736.334632,551936,9616.876953125
1713567751.1512084,555520,9531.3447265625
1713567766.4899728,559104,9450.3388671875
1713567781.6113756,562688,9450.3388671875
1713567797.1516616,566272,9381.25
1713567812.8935068,569856,9319.41015625
1713567828.5283763,573440,9319.41015625
1713567844.8614194,577024,9268.2099609375
1713567860.0312133,580608,9199.126953125
1713567875.135068,584192,9199.126953125
1713567890.1096003,587776,9159.640625
1713567906.0376086,591360,9159.640625
1713567920.8221648,594944,9100.2158203125
1713567935.5367963,598528,9040.2119140625
1713567950.421883,602112,9040.2119140625
1713567965.330152,605696,8997.6416015625
1713567983.281353,609280,8936.912109375
1713568001.0778234,612864,8936.912109375
1713568016.835697,616448,8890.5361328125
1713568032.4135256,620032,8890.5361328125
1713568047.0673892,623616,8890.0859375
1713568061.3037667,627200,8890.0859375
1713568076.286453,630784,8844.4931640625
1713568091.2387967,634368,8786.1669921875
1713568107.166567,637952,8786.1669921875
1713568123.242684,641536,8742.7255859375
1713568140.187759,645120,8693.52734375
1713568155.443703,648704,8693.52734375
1713568171.2142835,652288,8653.93359375
1713568186.8621106,655872,8653.93359375
1713568202.6743398,659456,8643.4873046875
1713568218.1163912,663040,8643.4873046875
1713568234.3046196,666624,8623.5458984375
1713568249.8102841,670208,8570.3720703125
1713568265.5780587,673792,8526.8857421875
1713568281.0964706,677376,8526.8857421875
1713568296.9508882,680960,8500.962890625
1713568312.4595928,684544,8500.962890625
1713568328.241804,688128,8500.962890625
1713568343.6545212,691712,8510.6171875
1713568359.1410384,695296,8477.853515625
1713568374.9454274,698880,8477.853515625
1713568390.644193,702464,8436.5546875
1713568406.6023386,706048,8436.5546875
1713568423.2688792,709632,8408.595703125
1713568439.8620493,713216,8376.2236328125
1713568456.2726355,716800,8376.2236328125
1713568473.4013221,720384,8344.53515625
1713568496.3836396,723968,8308.103515625
1713568513.4206567,727552,8308.103515625
1713568529.3407443,731136,8279.7041015625
1713568544.5451152,734720,8279.7041015625
1713568559.1646185,738304,8279.7041015625
1713568575.3746698,741888,8298.1689453125
1713568591.9173188,745472,8281.2890625
1713568607.4433126,749056,8281.2890625
1713568623.5644891,752640,8260.8134765625
1713568640.2667735,756224,8260.8134765625
1713568657.1491742,759808,8228.90234375
1713568674.0792806,763392,8228.90234375
1713568689.4042804,766976,8210.591796875
1713568704.4463663,770560,8187.37255859375
1713568720.1601398,774144,8187.37255859375
1713568735.7086034,777728,8160.5791015625
1713568751.9127579,781312,8130.13525390625
1713568772.9060388,784896,8130.13525390625
1713568794.7155504,788480,8094.37109375
1713568835.5761554,792064,8080.39794921875
1713568873.036569,795648,8080.39794921875
1713568899.0346277,799232,8059.4345703125
1713568915.9577172,802816,8059.4345703125
1713568931.6764216,806400,8044.35009765625
1713568948.9873738,809984,7995.6298828125
1713568970.3387964,813568,7995.6298828125
1713569003.3004746,817152,7906.43017578125
1713569039.8859627,820736,7906.43017578125
1713569068.4093363,824320,7906.43017578125
1713569085.6590977,827904,7870.43994140625
1713569102.191355,831488,7779.25
1713569117.9403155,835072,7684.27978515625
1713569134.7228477,838656,7684.27978515625
1713569150.3663907,842240,7645.10986328125
1713569167.21249,845824,7645.10986328125
1713569183.0436277,849408,7656.5400390625
1713569199.1074367,852992,7656.5400390625
1713569215.1644168,856576,7578.89013671875
1713569232.2087,860160,7578.89013671875
1713569249.9709744,863744,7529.02001953125
1713569266.9359298,867328,7529.02001953125
1713569284.2669034,870912,7498.2900390625
1713569299.3522763,874496,7498.2900390625
1713569314.5581741,878080,7432.56005859375
1713569329.6482043,881664,7418.72998046875
1713569344.9292586,885248,7418.72998046875
1713569361.1456656,888832,7390.89013671875
1713569378.816276,892416,7325.9599609375
1713569394.7484872,896000,7325.9599609375
1713569411.1333184,899584,7300.89990234375
1713569428.0726857,903168,7279.2998046875
1713569444.8226023,906752,7279.2998046875
1713569460.3453066,910336,7236.6298828125
1713569475.895257,913920,7236.6298828125
1713569492.5028932,917504,7236.6298828125
1713569507.8221166,921088,7246.0498046875
1713569523.7167938,924672,7147.22021484375
1713569540.2046869,928256,7147.22021484375
1713569556.62538,931840,6898.5400390625
1713569572.361755,935424,6858.41015625
1713569589.0685818,939008,6858.41015625
1713569606.3096423,942592,6870.009765625
1713569623.7025914,946176,6870.009765625
1713569640.196807,949760,6865.330078125
1713569656.59889,953344,6855.27001953125
1713569672.9162645,956928,6855.27001953125
1713569689.8629599,960512,6802.39013671875
1713569707.0111485,964096,6802.39013671875
1713569723.2618403,967680,6797.89013671875
1713569740.1319127,971264,6797.89013671875
1713569756.9433436,974848,6803.18994140625
1713569773.3933387,978432,6757.419921875
1713569789.51861,982016,6757.419921875
1713569805.3629837,985600,6711.68994140625
1713569822.185976,989184,6711.68994140625
1713569838.2695296,992768,6678.919921875
1713569854.9384034,996352,6602.56982421875
1713569870.8756678,999936,6558.18017578125
1713569887.7335322,1003520,6558.18017578125
