Wall time,Step,Value
1713565303.303493,10752,11800.0
1713565320.6944425,14336,11800.0
1713565338.9958003,17920,11800.0
1713565356.0864525,21504,11800.0
1713565372.095204,25088,22700.0
1713565388.330341,28672,22700.0
1713565404.9686081,32256,22700.0
1713565421.2183921,35840,22700.0
1713565436.947072,39424,26200.0
1713565452.9223607,43008,26200.0
1713565469.1449542,46592,26200.0
1713565484.6710174,50176,26200.0
1713565500.6953492,53760,34550.0
1713565516.5861359,57344,34550.0
1713565532.509467,60928,34550.0
1713565548.68091,64512,34550.0
1713565565.1260893,68096,33960.0
1713565580.7220104,71680,33960.0
1713565597.6800623,75264,33960.0
1713565613.3440778,78848,33216.66796875
1713565629.4117088,82432,29085.71484375
1713565645.4252129,86016,29085.71484375
1713565661.4374273,89600,29085.71484375
1713565677.9090838,93184,29085.71484375
1713565693.3745263,96768,30375.0
1713565709.4674373,100352,30375.0
1713565725.3669567,103936,30375.0
1713565741.583919,107520,30375.0
1713565757.2913816,111104,32044.4453125
1713565773.4459844,114688,32044.4453125
1713565789.577162,118272,32044.4453125
1713565806.1641018,121856,31400.0
1713565822.0185406,125440,31400.0
1713565837.9716005,129024,31400.0
1713565853.6743164,132608,31400.0
1713565870.0632586,136192,32936.36328125
1713565886.0783033,139776,32583.333984375
1713565902.2297804,143360,32583.333984375
1713565918.1262934,146944,32583.333984375
1713565934.7527847,150528,33546.15234375
1713565950.536383,154112,33546.15234375
1713565966.366922,157696,33546.15234375
1713565983.6430876,161280,34707.14453125
1713565999.705413,164864,34707.14453125
1713566016.2578464,168448,34526.66796875
1713566033.1912239,172032,34526.66796875
1713566048.8095748,175616,35800.0
1713566064.4464843,179200,35800.0
1713566080.0216086,182784,35800.0
1713566095.7617564,186368,35800.0
1713566111.3153234,189952,37882.3515625
1713566128.20731,193536,37882.3515625
1713566143.6931658,197120,38350.0
1713566158.7742498,200704,38350.0
1713566175.0367284,204288,38350.0
1713566190.8180294,207872,38350.0
1713566206.6590738,211456,40878.94921875
1713566221.4631019,215040,40878.94921875
1713566236.3257077,218624,40878.94921875
1713566251.4644744,222208,40878.94921875
1713566267.6987524,225792,40878.94921875
1713566284.1815393,229376,40878.94921875
1713566301.1358447,232960,40878.94921875
1713566316.5567698,236544,40878.94921875
1713566334.1473308,240128,43590.0
1713566350.101622,243712,43590.0
1713566366.3617272,247296,43590.0
1713566381.988944,250880,43004.76171875
1713566397.6855667,254464,41272.7265625
1713566412.7563906,258048,41272.7265625
1713566427.968871,261632,40669.56640625
1713566443.3347986,265216,40669.56640625
1713566459.3419526,268800,39204.16796875
1713566474.7387948,272384,39204.16796875
1713566492.3885634,275968,39204.16796875
1713566509.381834,279552,39152.0
1713566524.9633944,283136,39152.0
1713566540.1730826,286720,37788.4609375
1713566556.567785,290304,37788.4609375
1713566572.0412507,293888,37307.40625
1713566587.4357917,297472,37307.40625
1713566602.9944549,301056,37307.40625
1713566618.6215684,304640,37675.0
1713566634.1145508,308224,37675.0
1713566649.867444,311808,37675.0
1713566665.6317692,315392,37810.34375
1713566680.8557642,318976,37810.34375
1713566696.8393805,322560,37890.0
1713566712.6243618,326144,37890.0
1713566728.701626,329728,37890.0
1713566744.2359078,333312,37890.0
1713566759.7149315,336896,37703.2265625
1713566775.0401332,340480,37703.2265625
1713566790.6817205,344064,38131.25
1713566808.390431,347648,38131.25
1713566825.7145193,351232,38131.25
1713566842.282496,354816,38131.25
1713566859.242522,358400,38015.15234375
1713566876.5423317,361984,38015.15234375
1713566892.7312005,365568,38015.15234375
1713566910.370756,369152,38167.6484375
1713566926.8901865,372736,38167.6484375
1713566943.1512513,376320,38167.6484375
1713566960.0988362,379904,38114.28515625
1713566976.5245633,383488,38114.28515625
1713566992.5860717,387072,38114.28515625
1713567007.9377687,390656,37463.890625
1713567023.1688838,394240,36589.1875
1713567039.1558,397824,36589.1875
1713567055.1495123,401408,36589.1875
1713567070.896691,404992,36647.3671875
1713567087.83169,408576,36647.3671875
1713567104.4432235,412160,36647.3671875
1713567120.2732444,415744,37484.6171875
1713567136.2650425,419328,37484.6171875
1713567152.492555,422912,37484.6171875
1713567168.4163713,426496,37037.5
1713567184.6092403,430080,37037.5
1713567201.353495,433664,37895.12109375
1713567217.0766432,437248,37895.12109375
1713567234.1134663,440832,37111.90625
1713567249.765309,444416,37111.90625
1713567265.744351,448000,37111.90625
1713567282.3120842,451584,37444.1875
1713567303.012038,455168,37444.1875
1713567321.251677,458752,37444.1875
1713567339.2379992,462336,37444.1875
1713567356.7535255,465920,37129.546875
1713567372.422192,469504,36420.0
1713567388.6624765,473088,35719.56640625
1713567405.3475597,476672,35719.56640625
1713567421.7094684,480256,35719.56640625
1713567437.0944707,483840,35246.80859375
1713567452.981837,487424,35246.80859375
1713567468.9946191,491008,35000.0
1713567485.1913483,494592,35000.0
1713567501.175839,498176,35212.24609375
1713567518.053368,501760,35212.24609375
1713567534.2648404,505344,35212.24609375
1713567549.3984706,508928,35170.0
1713567564.5718417,512512,34578.4296875
1713567579.8037407,516096,34578.4296875
1713567595.536601,519680,33996.15234375
1713567611.7135923,523264,33398.11328125
1713567627.03231,526848,32862.96484375
1713567642.5233037,530432,32862.96484375
1713567658.0207288,534016,32862.96484375
1713567673.7098806,537600,32465.455078125
1713567689.746661,541184,32465.455078125
1713567705.4012477,544768,31942.857421875
1713567720.8933265,548352,31457.89453125
1713567736.334632,551936,31457.89453125
1713567751.1512084,555520,30953.44921875
1713567766.4899728,559104,30483.05078125
1713567781.6113756,562688,30483.05078125
1713567797.1516616,566272,30038.333984375
1713567812.8935068,569856,29601.638671875
1713567828.5283763,573440,29601.638671875
1713567844.8614194,577024,29185.484375
1713567860.0322134,580608,28763.4921875
1713567875.135068,584192,28763.4921875
1713567890.1096003,587776,28381.25
1713567906.0376086,591360,28381.25
1713567920.8221648,594944,27989.23046875
1713567935.5367963,598528,27622.7265625
1713567950.421883,602112,27622.7265625
1713567965.330152,605696,27253.73046875
1713567983.281353,609280,26898.529296875
1713568001.0778234,612864,26898.529296875
1713568016.835697,616448,26560.869140625
1713568032.4135256,620032,26560.869140625
1713568047.0673892,623616,26424.28515625
1713568061.3037667,627200,26424.28515625
1713568076.286453,630784,26105.634765625
1713568091.2387967,634368,25784.72265625
1713568107.166567,637952,25784.72265625
1713568123.243685,641536,25476.712890625
1713568140.187759,645120,25163.513671875
1713568155.443703,648704,25163.513671875
1713568171.2142835,652288,24852.0
1713568186.8621106,655872,24852.0
1713568202.6743398,659456,24673.68359375
1713568218.1163912,663040,24673.68359375
1713568234.3046196,666624,24438.9609375
1713568249.8102841,670208,24146.154296875
1713568265.5780587,673792,23881.01171875
1713568281.0964706,677376,23881.01171875
1713568296.9508882,680960,23610.0
1713568312.4595928,684544,23610.0
1713568328.241804,688128,23610.0
1713568343.6545212,691712,23556.791015625
1713568359.1410384,695296,23289.0234375
1713568374.9454274,698880,23289.0234375
1713568390.644193,702464,23050.6015625
1713568406.6023386,706048,23050.6015625
1713568423.2688792,709632,22809.5234375
1713568439.8620493,713216,22590.587890625
1713568456.2726355,716800,22590.587890625
1713568473.4013221,720384,22368.60546875
1713568496.3836396,723968,22133.333984375
1713568513.4206567,727552,22133.333984375
1713568529.3417435,731136,21931.818359375
1713568544.5451152,734720,21931.818359375
1713568559.1646185,738304,21931.818359375
1713568575.3756754,741888,21850.5625
1713568591.9173188,745472,21650.0
1713568607.4433126,749056,21650.0
1713568623.5644891,752640,21454.9453125
1713568640.2667735,756224,21454.9453125
1713568657.1491742,759808,21246.73828125
