#{"t_start": 1714024066.4811068, "env_id": null}
r,l,t
25800,10929,65.012632
25800,10929,111.631274
25800,10929,156.37516
25800,10929,200.914525
25800,10929,245.144629
25800,10929,290.769202
25800,10929,334.822191
25800,10929,376.284435
25800,10929,420.841407
25800,10929,471.496128
