#{"t_start": 1714284408.8421016, "env_id": null}
r,l,t
12100,8670,95.967926
12100,8670,133.601007
12100,8670,166.739354
12100,8670,194.688297
12100,8670,222.902572
12100,8670,251.033036
12100,8670,279.137542
12100,8670,309.119933
12100,8670,337.549634
12100,8670,366.08035
